M1_atom_number,Temp,CH4_flow,O2_flow,CH4_conv
25,900,7.3,1.2,10.52
25,900,10.9,1.8,17.67
25,900,14.6,2.4,11.73
25,900,4.0,2.0,34.17
25,900,6.0,3.0,36.06
25,900,8.0,4.0,36.3
25,900,4.5,1.5,24.88
25,900,6.8,2.3,23.98
25,900,9.0,3.0,24.74
25,900,4.8,1.2,18.92
25,900,7.2,1.8,18.36
25,900,9.6,2.4,18.33
25,900,5.1,0.9,12.51
25,900,7.7,1.3,10.34
25,900,10.3,1.7,11.63
25,900,2.0,1.0,40.47
25,900,3.0,1.5,41.99
25,900,4.0,2.0,41.29
25,900,2.3,0.8,30.66
25,900,3.4,1.1,28.65
25,900,4.5,1.5,29.63
25,900,2.4,0.6,22.34
25,900,3.6,0.9,21.89
25,900,4.8,1.2,24.43
25,900,2.6,0.4,15.62
25,900,3.9,0.6,16.88
25,900,5.1,0.9,16.79
25,850,5.7,2.8,32.91
25,850,8.5,4.3,33.75
25,850,11.3,5.7,35.81
25,850,6.4,2.1,23.7
25,850,9.6,3.2,20.2
25,850,12.8,4.3,19.35
25,850,6.8,1.7,17.69
25,850,10.2,2.6,14.81
25,850,13.6,3.4,15.94
25,850,7.3,1.2,11.27
25,850,10.9,1.8,11.73
25,850,14.6,2.4,10.76
25,850,4.0,2.0,35.23
25,850,6.0,3.0,36.48
25,850,8.0,4.0,37.55
25,850,4.5,1.5,25.22
25,850,6.8,2.3,24.18
25,850,9.0,3.0,26.06
25,850,4.8,1.2,20.79
25,850,7.2,1.8,17.89
25,850,9.6,2.4,20.03
25,850,5.1,0.9,12.83
25,850,7.7,1.3,12.41
25,850,10.3,1.7,14.75
25,850,2.0,1.0,39.55
25,850,3.0,1.5,40.38
25,850,4.0,2.0,39.21
25,850,2.3,0.8,28.22
25,850,3.4,1.1,28.42
25,850,4.5,1.5,28.39
25,850,2.4,0.6,23.71
25,850,3.6,0.9,23.38
25,850,4.8,1.2,23.4
25,850,2.6,0.4,16.65
25,850,3.9,0.6,18.07
25,850,5.1,0.9,18.9
25,800,5.7,2.8,33.77
25,800,8.5,4.3,33.94
25,800,11.3,5.7,34.97
25,800,6.4,2.1,23.61
25,800,9.6,3.2,24.06
25,800,12.8,4.3,25.06
25,800,6.8,1.7,18.77
25,800,10.2,2.6,19.18
25,800,13.6,3.4,19.92
25,800,7.3,1.2,17.15
25,800,10.9,1.8,16.38
25,800,14.6,2.4,18.14
25,800,4.0,2.0,34.81
25,800,6.0,3.0,35.73
25,800,8.0,4.0,35.69
25,800,4.5,1.5,25.92
25,800,6.8,2.3,26.04
25,800,9.0,3.0,26.13
25,800,4.8,1.2,19.35
25,800,7.2,1.8,19.63
25,800,9.6,2.4,20.67
25,800,5.1,0.9,15.7
25,800,7.7,1.3,15.54
25,800,10.3,1.7,17.28
25,800,2.0,1.0,37.75
25,800,3.0,1.5,41.2
25,800,4.0,2.0,41.07
25,800,2.3,0.8,30.36
25,800,3.4,1.1,31.54
25,800,4.5,1.5,30.82
25,800,2.4,0.6,26.98
25,800,3.6,0.9,28.64
25,800,4.8,1.2,23.3
25,800,2.6,0.4,20.09
25,800,3.9,0.6,19.87
25,800,5.1,0.9,17.88
25,775,5.7,2.8,34.05
25,775,8.5,4.3,35.37
25,775,11.3,5.7,35.86
25,775,6.4,2.1,27.73
25,775,9.6,3.2,25.46
25,775,12.8,4.3,25.8
25,775,6.8,1.7,21.32
25,775,10.2,2.6,20.07
25,775,13.6,3.4,20.27
25,775,7.3,1.2,16.94
25,775,10.9,1.8,17.53
25,775,14.6,2.4,19.56
25,775,4.0,2.0,34.6
25,775,6.0,3.0,34.3
25,775,8.0,4.0,34.58
25,775,4.5,1.5,25.8
25,775,6.8,2.3,27.67
25,775,9.0,3.0,28.32
25,775,4.8,1.2,22.39
25,775,7.2,1.8,24.06
25,775,9.6,2.4,22.81
25,775,5.1,0.9,15.57
25,775,7.7,1.3,16.93
25,775,10.3,1.7,15.17
25,775,2.0,1.0,40.58
25,775,3.0,1.5,36.98
25,775,4.0,2.0,31.45
25,775,2.3,0.8,31.02
25,775,3.4,1.1,21.78
25,775,4.5,1.5,18.67
25,775,2.4,0.6,23.28
25,775,3.6,0.9,19.33
25,775,4.8,1.2,16.41
25,775,2.6,0.4,18.47
25,775,3.9,0.6,12.8
25,775,5.1,0.9,10.13
25,750,5.7,2.8,34.72
25,750,8.5,4.3,34.68
25,750,11.3,5.7,35.77
25,750,6.4,2.1,26.09
25,750,9.6,3.2,23.91
25,750,12.8,4.3,25.16
25,750,6.8,1.7,22.18
25,750,10.2,2.6,20.53
25,750,13.6,3.4,20.85
25,750,7.3,1.2,16.73
25,750,10.9,1.8,12.84
25,750,14.6,2.4,10.71
25,750,4.0,2.0,35.34
25,750,6.0,3.0,35.87
25,750,8.0,4.0,36.98
25,750,4.5,1.5,26.72
25,750,6.8,2.3,27.72
25,750,9.0,3.0,27.91
25,750,4.8,1.2,22.45
25,750,7.2,1.8,21.81
25,750,9.6,2.4,22.68
25,750,5.1,0.9,15.71
25,750,7.7,1.3,15.09
25,750,10.3,1.7,17.07
25,750,2.0,1.0,38.54
25,750,3.0,1.5,38.64
25,750,4.0,2.0,39.46
25,750,2.3,0.8,26.71
25,750,3.4,1.1,27.04
25,750,4.5,1.5,28.52
25,750,2.4,0.6,25.43
25,750,3.6,0.9,26.18
25,750,4.8,1.2,24.75
25,750,2.6,0.4,19.21
25,750,3.9,0.6,11.04
25,750,5.1,0.9,7.88
25,700,5.7,2.8,35.95
25,700,8.5,4.3,33.54
25,700,11.3,5.7,30.99
25,700,6.4,2.1,20.32
25,700,9.6,3.2,15.0
25,700,12.8,4.3,7.85
25,700,6.8,1.7,11.31
25,700,10.2,2.6,8.63
25,700,13.6,3.4,7.91
25,700,7.3,1.2,5.08
25,700,10.9,1.8,4.74
25,700,14.6,2.4,3.43
25,700,4.0,2.0,22.72
25,700,6.0,3.0,16.61
25,700,8.0,4.0,12.89
25,700,4.5,1.5,10.15
25,700,6.8,2.3,6.32
25,700,9.0,3.0,4.23
25,700,4.8,1.2,6.71
25,700,7.2,1.8,5.3
25,700,9.6,2.4,4.14
25,700,5.1,0.9,5.31
25,700,7.7,1.3,3.17
25,700,10.3,1.7,2.99
25,700,2.0,1.0,6.46
25,700,3.0,1.5,4.45
25,700,4.0,2.0,2.89
25,700,2.3,0.8,3.19
25,700,3.4,1.1,5.09
25,700,4.5,1.5,1.11
25,700,2.4,0.6,3.67
25,700,3.6,0.9,1.99
25,700,4.8,1.2,1.55
25,700,2.6,0.4,1.59
25,700,3.9,0.6,2.06
25,700,5.1,0.9,2.13
25,900,5.7,2.8,36.49
25,900,8.5,4.3,36.16
25,900,11.3,5.7,24.1
25,900,6.4,2.1,24.39
25,900,9.6,3.2,22.84
25,900,12.8,4.3,20.86
25,900,6.8,1.7,19.97
25,900,10.2,2.6,19.04
25,900,13.6,3.4,11.92
25,900,7.3,1.2,18.43
25,900,10.9,1.8,12.31
25,900,14.6,2.4,35.44
25,900,4.0,2.0,35.6
25,900,6.0,3.0,37.35
25,900,8.0,4.0,24.45
25,900,4.5,1.5,23.88
25,900,6.8,2.3,25.31
25,900,9.0,3.0,19.14
25,900,4.8,1.2,19.14
25,900,7.2,1.8,19.75
25,900,9.6,2.4,17.96
25,900,5.1,0.9,12.61
25,900,7.7,1.3,13.48
25,900,10.3,1.7,41.85
25,900,2.0,1.0,44.1
25,900,3.0,1.5,41.86
25,900,4.0,2.0,30.16
25,900,2.3,0.8,29.93
25,900,3.4,1.1,29.34
25,900,4.5,1.5,23.73
25,900,2.4,0.6,21.92
25,900,3.6,0.9,22.89
25,900,4.8,1.2,15.55
25,900,2.6,0.4,16.18
25,900,3.9,0.6,15.24
25,900,5.1,0.9,29.1
25,850,5.7,2.8,33.82
25,850,8.5,4.3,33.28
25,850,11.3,5.7,24.66
25,850,6.4,2.1,23.51
25,850,9.6,3.2,23.57
25,850,12.8,4.3,15.85
25,850,6.8,1.7,16.47
25,850,10.2,2.6,17.4
25,850,13.6,3.4,17.93
25,850,7.3,1.2,12.07
25,850,10.9,1.8,13.4
25,850,14.6,2.4,33.47
25,850,4.0,2.0,34.59
25,850,6.0,3.0,35.98
25,850,8.0,4.0,25.72
25,850,4.5,1.5,25.07
25,850,6.8,2.3,24.89
25,850,9.0,3.0,19.18
25,850,4.8,1.2,16.88
25,850,7.2,1.8,18.11
25,850,9.6,2.4,12.02
25,850,5.1,0.9,11.86
25,850,7.7,1.3,13.06
25,850,10.3,1.7,37.58
25,850,2.0,1.0,40.33
25,850,3.0,1.5,39.43
25,850,4.0,2.0,28.01
25,850,2.3,0.8,26.68
25,850,3.4,1.1,25.35
25,850,4.5,1.5,20.57
25,850,2.4,0.6,20.4
25,850,3.6,0.9,21.09
25,850,4.8,1.2,12.82
25,850,2.6,0.4,14.17
25,850,3.9,0.6,13.49
25,850,5.1,0.9,35.5
25,800,5.7,2.8,34.16
25,800,8.5,4.3,33.94
25,800,11.3,5.7,35.81
25,800,6.4,2.1,23.37
25,800,9.6,3.2,22.86
25,800,12.8,4.3,22.56
25,800,6.8,1.7,18.78
25,800,10.2,2.6,12.54
25,800,13.6,3.4,17.31
25,800,7.3,1.2,13.33
25,800,10.9,1.8,11.87
25,800,14.6,2.4,17.76
25,800,4.0,2.0,34.03
25,800,6.0,3.0,35.59
25,800,8.0,4.0,35.17
25,800,4.5,1.5,24.34
25,800,6.8,2.3,25.05
25,800,9.0,3.0,27.39
25,800,4.8,1.2,19.56
25,800,7.2,1.8,22.58
25,800,9.6,2.4,24.45
25,800,5.1,0.9,16.34
25,800,7.7,1.3,18.04
25,800,10.3,1.7,19.43
25,800,2.0,1.0,38.89
25,800,3.0,1.5,41.45
25,800,4.0,2.0,41.09
25,800,2.3,0.8,30.98
25,800,3.4,1.1,31.6
25,800,4.5,1.5,27.46
25,800,2.4,0.6,26.25
25,800,3.6,0.9,25.58
25,800,4.8,1.2,21.84
25,800,2.6,0.4,19.36
25,800,3.9,0.6,18.04
25,800,5.1,0.9,16.8
25,775,5.7,2.8,34.31
25,775,8.5,4.3,35.33
25,775,11.3,5.7,35.93
25,775,6.4,2.1,26.44
25,775,9.6,3.2,25.53
25,775,12.8,4.3,26.25
25,775,6.8,1.7,20.23
25,775,10.2,2.6,20.87
25,775,13.6,3.4,25.41
25,775,7.3,1.2,16.94
25,775,10.9,1.8,18.49
25,775,14.6,2.4,15.77
25,775,4.0,2.0,34.04
25,775,6.0,3.0,33.92
25,775,8.0,4.0,37.23
25,775,4.5,1.5,24.97
25,775,6.8,2.3,27.09
25,775,9.0,3.0,28.53
25,775,4.8,1.2,21.48
25,775,7.2,1.8,22.54
25,775,9.6,2.4,20.84
25,775,5.1,0.9,16.68
25,775,7.7,1.3,15.53
25,775,10.3,1.7,12.66
25,775,2.0,1.0,38.74
25,775,3.0,1.5,32.76
25,775,4.0,2.0,25.56
25,775,2.3,0.8,27.72
25,775,3.4,1.1,19.74
25,775,4.5,1.5,14.48
25,775,2.4,0.6,22.41
25,775,3.6,0.9,17.88
25,775,4.8,1.2,13.73
25,775,2.6,0.4,17.61
25,775,3.9,0.6,11.41
25,775,5.1,0.9,9.38
25,750,5.7,2.8,34.53
25,750,8.5,4.3,34.68
25,750,11.3,5.7,26.96
25,750,6.4,2.1,25.0
25,750,9.6,3.2,25.53
25,750,12.8,4.3,19.38
25,750,6.8,1.7,20.2
25,750,10.2,2.6,19.83
25,750,13.6,3.4,14.34
25,750,7.3,1.2,11.26
25,750,10.9,1.8,14.03
25,750,14.6,2.4,33.73
25,750,4.0,2.0,33.63
25,750,6.0,3.0,34.78
25,750,8.0,4.0,26.3
25,750,4.5,1.5,26.07
25,750,6.8,2.3,24.89
25,750,9.0,3.0,18.96
25,750,4.8,1.2,19.01
25,750,7.2,1.8,16.86
25,750,9.6,2.4,11.15
25,750,5.1,0.9,12.12
25,750,7.7,1.3,11.07
25,750,10.3,1.7,30.18
25,750,2.0,1.0,27.41
25,750,3.0,1.5,21.19
25,750,4.0,2.0,21.1
25,750,2.3,0.8,16.27
25,750,3.4,1.1,14.41
25,750,4.5,1.5,17.95
25,750,2.4,0.6,14.57
25,750,3.6,0.9,10.83
25,750,4.8,1.2,10.71
25,750,2.6,0.4,9.85
25,750,3.9,0.6,7.57
25,750,5.1,0.9,32.49
25,700,5.7,2.8,29.55
25,700,8.5,4.3,28.93
25,700,11.3,5.7,20.75
25,700,6.4,2.1,16.94
25,700,9.6,3.2,16.19
25,700,12.8,4.3,10.53
25,700,6.8,1.7,9.05
25,700,10.2,2.6,6.49
25,700,13.6,3.4,5.87
25,700,7.3,1.2,6.11
25,700,10.9,1.8,4.68
25,700,14.6,2.4,20.73
25,700,4.0,2.0,16.85
25,700,6.0,3.0,14.36
25,700,8.0,4.0,11.87
25,700,4.5,1.5,6.92
25,700,6.8,2.3,6.06
25,700,9.0,3.0,7.34
25,700,4.8,1.2,4.26
25,700,7.2,1.8,3.45
25,700,9.6,2.4,4.53
25,700,5.1,0.9,2.94
25,700,7.7,1.3,1.63
25,700,10.3,1.7,9.19
25,700,2.0,1.0,9.08
25,700,3.0,1.5,3.74
25,700,4.0,2.0,6.04
25,700,2.3,0.8,3.7
25,700,3.4,1.1,3.11
25,700,4.5,1.5,5.21
25,700,2.4,0.6,2.98
25,700,3.6,0.9,3.54
25,700,4.8,1.2,3.79
25,700,2.6,0.4,2.86
25,700,3.9,0.6,2.95
25,700,5.1,0.9,2.95
25,900,5.7,2.8,30.85
25,900,8.5,4.3,30.89
25,900,11.3,5.7,32.19
25,900,6.4,2.1,22.12
25,900,9.6,3.2,20.62
25,900,12.8,4.3,21.43
25,900,6.8,1.7,14.55
25,900,10.2,2.6,14.91
25,900,13.6,3.4,15.89
25,900,7.3,1.2,10.22
25,900,10.9,1.8,10.76
25,900,14.6,2.4,11.21
25,900,4.0,2.0,34.13
25,900,6.0,3.0,34.08
25,900,8.0,4.0,35.02
25,900,4.5,1.5,23.73
25,900,6.8,2.3,24.75
25,900,9.0,3.0,25.55
25,900,4.8,1.2,17.38
25,900,7.2,1.8,18.0
25,900,9.6,2.4,17.9
25,900,5.1,0.9,11.19
25,900,7.7,1.3,9.63
25,900,10.3,1.7,11.29
25,900,2.0,1.0,39.43
25,900,3.0,1.5,41.18
25,900,4.0,2.0,40.1
25,900,2.3,0.8,27.51
25,900,3.4,1.1,27.76
25,900,4.5,1.5,28.09
25,900,2.4,0.6,21.03
25,900,3.6,0.9,18.93
25,900,4.8,1.2,20.75
25,900,2.6,0.4,15.27
25,900,3.9,0.6,13.55
25,900,5.1,0.9,13.28
25,850,5.7,2.8,32.03
25,850,8.5,4.3,32.88
25,850,11.3,5.7,34.1
25,850,6.4,2.1,22.63
25,850,9.6,3.2,19.21
25,850,12.8,4.3,20.24
25,850,6.8,1.7,16.51
25,850,10.2,2.6,11.96
25,850,13.6,3.4,16.59
25,850,7.3,1.2,11.42
25,850,10.9,1.8,15.26
25,850,14.6,2.4,9.77
25,850,4.0,2.0,34.52
25,850,6.0,3.0,35.66
25,850,8.0,4.0,35.53
25,850,4.5,1.5,24.34
25,850,6.8,2.3,24.38
25,850,9.0,3.0,25.61
25,850,4.8,1.2,19.0
25,850,7.2,1.8,18.78
25,850,9.6,2.4,17.4
25,850,5.1,0.9,10.49
25,850,7.7,1.3,10.32
25,850,10.3,1.7,11.5
25,850,2.0,1.0,37.86
25,850,3.0,1.5,39.18
25,850,4.0,2.0,38.13
25,850,2.3,0.8,24.54
25,850,3.4,1.1,23.49
25,850,4.5,1.5,24.66
25,850,2.4,0.6,18.42
25,850,3.6,0.9,18.18
25,850,4.8,1.2,19.76
25,850,2.6,0.4,13.29
25,850,3.9,0.6,13.77
25,850,5.1,0.9,14.24
25,800,5.7,2.8,33.16
25,800,8.5,4.3,33.52
25,800,11.3,5.7,33.37
25,800,6.4,2.1,21.96
25,800,9.6,3.2,21.44
25,800,12.8,4.3,22.18
25,800,6.8,1.7,17.94
25,800,10.2,2.6,15.78
25,800,13.6,3.4,15.39
25,800,7.3,1.2,10.2
25,800,10.9,1.8,11.95
25,800,14.6,2.4,11.46
25,800,4.0,2.0,33.97
25,800,6.0,3.0,34.07
25,800,8.0,4.0,34.75
25,800,4.5,1.5,22.74
25,800,6.8,2.3,23.92
25,800,9.0,3.0,23.07
25,800,4.8,1.2,17.22
25,800,7.2,1.8,16.65
25,800,9.6,2.4,17.38
25,800,5.1,0.9,12.21
25,800,7.7,1.3,11.48
25,800,10.3,1.7,15.1
25,800,2.0,1.0,35.56
25,800,3.0,1.5,38.1
25,800,4.0,2.0,37.11
25,800,2.3,0.8,27.63
25,800,3.4,1.1,28.05
25,800,4.5,1.5,28.44
25,800,2.4,0.6,23.59
25,800,3.6,0.9,25.12
25,800,4.8,1.2,23.45
25,800,2.6,0.4,17.85
25,800,3.9,0.6,18.11
25,800,5.1,0.9,18.68
25,775,5.7,2.8,33.48
25,775,8.5,4.3,33.72
25,775,11.3,5.7,32.95
25,775,6.4,2.1,25.21
25,775,9.6,3.2,21.79
25,775,12.8,4.3,22.19
25,775,6.8,1.7,19.3
25,775,10.2,2.6,17.5
25,775,13.6,3.4,16.65
25,775,7.3,1.2,14.18
25,775,10.9,1.8,14.54
25,775,14.6,2.4,16.32
25,775,4.0,2.0,33.71
25,775,6.0,3.0,31.73
25,775,8.0,4.0,32.92
25,775,4.5,1.5,23.03
25,775,6.8,2.3,22.69
25,775,9.0,3.0,25.04
25,775,4.8,1.2,18.03
25,775,7.2,1.8,19.75
25,775,9.6,2.4,21.62
25,775,5.1,0.9,15.66
25,775,7.7,1.3,14.62
25,775,10.3,1.7,15.9
25,775,2.0,1.0,37.37
25,775,3.0,1.5,38.87
25,775,4.0,2.0,38.15
25,775,2.3,0.8,28.84
25,775,3.4,1.1,26.73
25,775,4.5,1.5,24.32
25,775,2.4,0.6,22.75
25,775,3.6,0.9,19.99
25,775,4.8,1.2,18.86
25,775,2.6,0.4,17.61
25,775,3.9,0.6,14.31
25,775,5.1,0.9,12.96
25,750,5.7,2.8,33.44
25,750,8.5,4.3,33.31
25,750,11.3,5.7,32.51
25,750,6.4,2.1,23.94
25,750,9.6,3.2,18.57
25,750,12.8,4.3,20.67
25,750,6.8,1.7,17.62
25,750,10.2,2.6,15.87
25,750,13.6,3.4,20.32
25,750,7.3,1.2,16.45
25,750,10.9,1.8,12.99
25,750,14.6,2.4,13.43
25,750,4.0,2.0,31.95
25,750,6.0,3.0,33.58
25,750,8.0,4.0,33.27
25,750,4.5,1.5,24.85
25,750,6.8,2.3,24.3
25,750,9.0,3.0,25.56
25,750,4.8,1.2,19.39
25,750,7.2,1.8,19.84
25,750,9.6,2.4,18.15
25,750,5.1,0.9,12.84
25,750,7.7,1.3,13.12
25,750,10.3,1.7,12.14
25,750,2.0,1.0,36.29
25,750,3.0,1.5,38.43
25,750,4.0,2.0,38.34
25,750,2.3,0.8,25.23
25,750,3.4,1.1,25.76
25,750,4.5,1.5,25.97
25,750,2.4,0.6,19.08
25,750,3.6,0.9,22.2
25,750,4.8,1.2,23.63
25,750,2.6,0.4,16.57
25,750,3.9,0.6,12.58
25,750,5.1,0.9,8.11
25,700,5.7,2.8,33.37
25,700,8.5,4.3,32.59
25,700,11.3,5.7,32.49
25,700,6.4,2.1,22.74
25,700,9.6,3.2,19.2
25,700,12.8,4.3,13.77
25,700,6.8,1.7,14.69
25,700,10.2,2.6,12.8
25,700,13.6,3.4,6.14
25,700,7.3,1.2,6.45
25,700,10.9,1.8,6.43
25,700,14.6,2.4,5.03
25,700,4.0,2.0,26.97
25,700,6.0,3.0,20.68
25,700,8.0,4.0,18.28
25,700,4.5,1.5,12.52
25,700,6.8,2.3,9.05
25,700,9.0,3.0,7.72
25,700,4.8,1.2,8.09
25,700,7.2,1.8,3.48
25,700,9.6,2.4,5.84
25,700,5.1,0.9,4.9
25,700,7.7,1.3,2.55
25,700,10.3,1.7,3.29
25,700,2.0,1.0,9.01
25,700,3.0,1.5,6.22
25,700,4.0,2.0,5.08
25,700,2.3,0.8,5.93
25,700,3.4,1.1,4.4
25,700,4.5,1.5,1.84
25,700,2.4,0.6,5.57
25,700,3.6,0.9,5.86
25,700,4.8,1.2,2.97
25,700,2.6,0.4,2.38
25,700,3.9,0.6,3.21
25,700,5.1,0.9,2.57
25,900,5.7,2.8,33.05
25,900,8.5,4.3,34.72
25,900,11.3,5.7,33.82
25,900,6.4,2.1,20.47
25,900,9.6,3.2,20.5
25,900,12.8,4.3,22.65
25,900,6.8,1.7,18.61
25,900,10.2,2.6,17.87
25,900,13.6,3.4,16.19
25,900,7.3,1.2,10.67
25,900,10.9,1.8,10.92
25,900,14.6,2.4,12.37
25,900,4.0,2.0,34.47
25,900,6.0,3.0,36.19
25,900,8.0,4.0,35.65
25,900,4.5,1.5,25.79
25,900,6.8,2.3,25.17
25,900,9.0,3.0,24.52
25,900,4.8,1.2,18.59
25,900,7.2,1.8,16.66
25,900,9.6,2.4,18.85
25,900,5.1,0.9,13.12
25,900,7.7,1.3,11.89
25,900,10.3,1.7,11.95
25,900,2.0,1.0,40.18
25,900,3.0,1.5,42.51
25,900,4.0,2.0,41.64
25,900,2.3,0.8,28.93
25,900,3.4,1.1,27.62
25,900,4.5,1.5,29.12
25,900,2.4,0.6,23.84
25,900,3.6,0.9,24.26
25,900,4.8,1.2,23.11
25,900,2.6,0.4,16.24
25,900,3.9,0.6,16.64
25,900,5.1,0.9,16.97
25,850,5.7,2.8,32.7
25,850,8.5,4.3,30.66
25,850,11.3,5.7,33.35
25,850,6.4,2.1,23.61
25,850,9.6,3.2,18.78
25,850,12.8,4.3,22.5
25,850,6.8,1.7,15.43
25,850,10.2,2.6,15.76
25,850,13.6,3.4,17.31
25,850,7.3,1.2,13.07
25,850,10.9,1.8,12.36
25,850,14.6,2.4,12.21
25,850,4.0,2.0,35.82
25,850,6.0,3.0,36.27
25,850,8.0,4.0,36.56
25,850,4.5,1.5,26.41
25,850,6.8,2.3,26.45
25,850,9.0,3.0,24.75
25,850,4.8,1.2,21.21
25,850,7.2,1.8,19.74
25,850,9.6,2.4,19.1
25,850,5.1,0.9,12.68
25,850,7.7,1.3,13.47
25,850,10.3,1.7,13.67
25,850,2.0,1.0,39.0
25,850,3.0,1.5,39.6
25,850,4.0,2.0,39.73
25,850,2.3,0.8,27.94
25,850,3.4,1.1,28.24
25,850,4.5,1.5,27.64
25,850,2.4,0.6,22.23
25,850,3.6,0.9,22.39
25,850,4.8,1.2,23.72
25,850,2.6,0.4,16.86
25,850,3.9,0.6,17.8
25,850,5.1,0.9,18.58
25,800,5.7,2.8,35.16
25,800,8.5,4.3,34.51
25,800,11.3,5.7,35.53
25,800,6.4,2.1,23.55
25,800,9.6,3.2,23.85
25,800,12.8,4.3,24.33
25,800,6.8,1.7,17.57
25,800,10.2,2.6,19.99
25,800,13.6,3.4,20.48
25,800,7.3,1.2,16.61
25,800,10.9,1.8,14.35
25,800,14.6,2.4,15.5
25,800,4.0,2.0,35.28
25,800,6.0,3.0,35.59
25,800,8.0,4.0,35.83
25,800,4.5,1.5,26.3
25,800,6.8,2.3,24.72
25,800,9.0,3.0,24.94
25,800,4.8,1.2,20.34
25,800,7.2,1.8,17.85
25,800,9.6,2.4,21.31
25,800,5.1,0.9,15.85
25,800,7.7,1.3,16.83
25,800,10.3,1.7,16.5
25,800,2.0,1.0,37.52
25,800,3.0,1.5,40.19
25,800,4.0,2.0,39.78
25,800,2.3,0.8,31.45
25,800,3.4,1.1,30.7
25,800,4.5,1.5,30.92
25,800,2.4,0.6,25.83
25,800,3.6,0.9,26.47
25,800,4.8,1.2,26.15
25,800,2.6,0.4,19.57
25,800,3.9,0.6,19.45
25,800,5.1,0.9,20.11
25,775,5.7,2.8,33.95
25,775,8.5,4.3,34.55
25,775,11.3,5.7,35.94
25,775,6.4,2.1,25.95
25,775,9.6,3.2,24.47
25,775,12.8,4.3,25.54
25,775,6.8,1.7,21.51
25,775,10.2,2.6,20.84
25,775,13.6,3.4,21.36
25,775,7.3,1.2,16.84
25,775,10.9,1.8,17.76
25,775,14.6,2.4,14.25
25,775,4.0,2.0,34.51
25,775,6.0,3.0,34.47
25,775,8.0,4.0,36.04
25,775,4.5,1.5,26.41
25,775,6.8,2.3,26.95
25,775,9.0,3.0,27.58
25,775,4.8,1.2,21.65
25,775,7.2,1.8,23.46
25,775,9.6,2.4,23.28
25,775,5.1,0.9,16.15
25,775,7.7,1.3,18.41
25,775,10.3,1.7,20.27
25,775,2.0,1.0,39.65
25,775,3.0,1.5,40.79
25,775,4.0,2.0,39.98
25,775,2.3,0.8,31.93
25,775,3.4,1.1,30.99
25,775,4.5,1.5,27.27
25,775,2.4,0.6,24.69
25,775,3.6,0.9,25.35
25,775,4.8,1.2,21.6
25,775,2.6,0.4,19.59
25,775,3.9,0.6,16.61
25,775,5.1,0.9,15.13
25,750,5.7,2.8,33.81
25,750,8.5,4.3,34.11
25,750,11.3,5.7,33.08
25,750,6.4,2.1,26.92
25,750,9.6,3.2,23.36
25,750,12.8,4.3,26.29
25,750,6.8,1.7,20.51
25,750,10.2,2.6,20.99
25,750,13.6,3.4,22.94
25,750,7.3,1.2,18.9
25,750,10.9,1.8,18.25
25,750,14.6,2.4,18.21
25,750,4.0,2.0,33.89
25,750,6.0,3.0,36.43
25,750,8.0,4.0,36.15
25,750,4.5,1.5,27.48
25,750,6.8,2.3,28.29
25,750,9.0,3.0,27.02
25,750,4.8,1.2,20.59
25,750,7.2,1.8,21.41
25,750,9.6,2.4,21.86
25,750,5.1,0.9,14.75
25,750,7.7,1.3,15.93
25,750,10.3,1.7,16.38
25,750,2.0,1.0,37.86
25,750,3.0,1.5,39.79
25,750,4.0,2.0,38.9
25,750,2.3,0.8,27.34
25,750,3.4,1.1,27.35
25,750,4.5,1.5,28.44
25,750,2.4,0.6,24.37
25,750,3.6,0.9,26.15
25,750,4.8,1.2,27.15
25,750,2.6,0.4,19.77
25,750,3.9,0.6,14.71
25,750,5.1,0.9,9.47
25,700,5.7,2.8,35.6
25,700,8.5,4.3,34.87
25,700,11.3,5.7,31.74
25,700,6.4,2.1,23.75
25,700,9.6,3.2,15.98
25,700,12.8,4.3,15.09
25,700,6.8,1.7,15.89
25,700,10.2,2.6,10.27
25,700,13.6,3.4,7.01
25,700,7.3,1.2,10.26
25,700,10.9,1.8,7.19
25,700,14.6,2.4,4.15
25,700,4.0,2.0,29.16
25,700,6.0,3.0,20.54
25,700,8.0,4.0,17.68
25,700,4.5,1.5,14.74
25,700,6.8,2.3,9.28
25,700,9.0,3.0,6.17
25,700,4.8,1.2,9.47
25,700,7.2,1.8,5.17
25,700,9.6,2.4,5.29
25,700,5.1,0.9,4.87
25,700,7.7,1.3,4.73
25,700,10.3,1.7,3.23
25,700,2.0,1.0,10.05
25,700,3.0,1.5,8.12
25,700,4.0,2.0,4.24
25,700,2.3,0.8,6.01
25,700,3.4,1.1,4.74
25,700,4.5,1.5,1.77
25,700,2.4,0.6,5.01
25,700,3.6,0.9,3.68
25,700,4.8,1.2,3.42
25,700,2.6,0.4,4.05
25,700,3.9,0.6,2.36
25,700,5.1,0.9,2.64
25,900,5.7,2.8,32.31
25,900,8.5,4.3,33.23
25,900,11.3,5.7,34.67
25,900,6.4,2.1,18.9
25,900,9.6,3.2,22.67
25,900,12.8,4.3,22.64
25,900,6.8,1.7,17.13
25,900,10.2,2.6,16.53
25,900,13.6,3.4,16.2
25,900,7.3,1.2,11.68
25,900,10.9,1.8,17.64
25,900,14.6,2.4,10.32
25,900,4.0,2.0,34.41
25,900,6.0,3.0,34.68
25,900,8.0,4.0,35.53
25,900,4.5,1.5,23.54
25,900,6.8,2.3,24.23
25,900,9.0,3.0,25.8
